risk,risk,risk,risk,risk,risk,risk,risk,risk,risk,action,action,action,action,action,action,action,action,action,action
0.8751854113000981,0.5252091612218062,0.8750062014858897,0.8111142009673575,0.7476221958832961,0.6835509855505556,0.803185411300098,0.815185411300098,0.7605311572654275,0.6608809242599113,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.24358322793182452,0.20395622627069973,0.15277648554862086,0.24358322793182452,0.24358322793182452,0.24358322793182452,0.24358322793182452,0.24202072793182453,0.14711862885744553,0.22846084311870743,SELF_REPAIR,EXECUTE,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,EXECUTE
0.8541412649094029,0.5041821994931481,0.8538400766645953,0.8417701292540776,0.8541412649094029,0.8417701292540776,0.7581412649094028,0.8214327331633711,0.7344288413189827,0.6110523446528395,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8102994169729557,0.4605334407388881,0.8088805580245314,0.7850700570698966,0.8102994169729557,0.7850700570698966,0.7142994169729556,0.7917438614174,0.7049046417960555,0.5963645258180064,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5187520806460078,0.35549557179777436,0.4942827748291732,0.5187520806460078,0.5187520806460078,0.5187520806460078,0.4227520806460078,0.4948227155666427,0.4266506174861919,0.39975664290424906,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR
0.6316203342023207,0.2864978904015446,0.6132350311662937,0.6316203342023207,0.6316203342023207,0.6316203342023207,0.6316203342023207,0.6276203342023207,0.5199599090880219,0.47916817195110173,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6315319121879908,0.2815560355277414,0.6313502840027791,0.6124953898526825,0.6315319121879908,0.6124953898526825,0.6315319121879908,0.5898303248864034,0.5390033101289208,0.5034242165414267,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.2722870194064222,0.15302717931666374,0.17426260880610508,0.2722870194064222,0.2722870194064222,0.2722870194064222,0.2722870194064222,0.2702870194064222,0.23627474148414518,0.25529652861235264,SELF_REPAIR,EXECUTE,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR
0.5905403097587232,0.24309257278980684,0.5795794197995772,0.5905403097587232,0.5905403097587232,0.5905403097587232,0.5905403097587232,0.5865403097587232,0.49446538723401895,0.4584835494527663,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6446846630856831,0.2947748222600052,0.6440795753440329,0.6446846630856831,0.6446846630856831,0.6446846630856831,0.6446846630856831,0.634684663085683,0.5254988829468791,0.47970070870613213,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.038730334759476,0.03845271750892025,0.036799247835683814,0.03623935780873432,0.038730334759476,0.03623935780873432,0.038730334759476,0.036230334759476,0.007234272181206894,0.03869574370335872,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.6671616997012043,0.3171917183541404,0.6669412118835717,0.6658004556600684,0.6671616997012043,0.6658004556600684,0.6671616997012043,0.6338982076377122,0.5487524342242773,0.5032244707462517,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6663275442475421,0.3165231785888182,0.6650981575227607,0.6199420234984196,0.6663275442475421,0.6199420234984196,0.6663275442475421,0.6278989728189708,0.5696433876654238,0.5325320011433179,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.662349628615617,0.31240570405952794,0.6619478995272183,0.662349628615617,0.662349628615617,0.662349628615617,0.662349628615617,0.626734747663236,0.5464337412043287,0.5018764220081569,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7857047609364208,0.4357807953134115,0.7851812027353957,0.7698571669560937,0.6625119410159892,0.6466643470356622,0.7137047609364208,0.7413573403015001,0.6800687833228319,0.588278516052871,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.09752967342146227,0.09649053517823715,0.09169579153988675,0.09752967342146227,0.09752967342146227,0.09752967342146227,0.09752967342146227,0.09221717342146227,0.012534923052377335,0.09718027049388556,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.33065248541038994,0.21813778361149325,0.22598594197566224,0.33065248541038994,0.33065248541038994,0.33065248541038994,0.33065248541038994,0.33065248541038994,0.2521318217306693,0.2957019089133451,SELF_REPAIR,EXECUTE,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.040978123165519686,0.03985534424476682,0.03458979206740257,0.040978123165519686,0.040978123165519686,0.040978123165519686,0.040978123165519686,0.040978123165519686,0.007659105192217449,0.04083012799217222,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.4083144052318214,0.24100408555047287,0.37250350546099387,0.4083144052318214,0.4083144052318214,0.4083144052318214,0.4083144052318214,0.4083144052318214,0.2848444049384469,0.32659121974555055,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR
0.8657128567990909,0.5171368674471962,0.8589415011790789,0.8260758449139374,0.8657128567990909,0.8260758449139374,0.769712856799091,0.8382602774340115,0.7509160524250899,0.6332337405961408,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.17848359423301624,0.16153273524135386,0.1246842382945243,0.17848359423301624,0.17848359423301624,0.17848359423301624,0.17848359423301624,0.17848359423301624,0.07752062441700122,0.17171318474616937,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.45776707149991464,0.2636969757189889,0.3720462672244272,0.45231334326234623,0.45776707149991464,0.45231334326234623,0.45776707149991464,0.41915893657927966,0.3820129653173797,0.3996068693971513,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.5771079850675777,0.42543910132331125,0.5301111438302002,0.5771079850675777,0.5771079850675777,0.5771079850675777,0.4811079850675776,0.5531625485596411,0.462024232172578,0.43369491438457997,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.21508622192767715,0.194275792008921,0.15349255395102676,0.21508622192767715,0.21508622192767715,0.21508622192767715,0.21508622192767715,0.21508622192767715,0.09249653596827839,0.20499378385480527,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.810657066793484,0.46069187553596824,0.8104002304250132,0.7588335111897501,0.6919349223766491,0.6401113667729152,0.738657066793484,0.750657066793484,0.7142462926000154,0.6304563574231891,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7731040391484335,0.4233440773110686,0.7716229932164341,0.7720252071914874,0.6489579147283738,0.6478790827714276,0.7011040391484336,0.7329558248627193,0.6655009252657706,0.5720711678946876,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5770792476023142,0.22789666770969186,0.5728273670962729,0.5770792476023142,0.5770792476023142,0.5770792476023142,0.5770792476023142,0.5654736920467587,0.4880388231046921,0.4540804404518414,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5773639370376418,0.22775886310678176,0.5751324644563431,0.5773639370376418,0.5773639370376418,0.5773639370376418,0.5773639370376418,0.5693639370376418,0.48608296808763884,0.45111751546216183,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.38721468485444527,0.29238824640964856,0.2672916941539109,0.38648136577223063,0.38721468485444527,0.38648136577223063,0.38721468485444527,0.38721468485444527,0.2623312246198147,0.34036620846217636,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.4972081901291314,0.27876717742476614,0.3977719778862416,0.4972081901291314,0.4972081901291314,0.4972081901291314,0.4972081901291314,0.4942081901291314,0.4026182662288567,0.41546714884752983,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR
0.10689245048330834,0.10348958612692814,0.0907622059613099,0.10689245048330834,0.10689245048330834,0.10689245048330834,0.10689245048330834,0.10689245048330834,0.020693508771468833,0.10573205059021813,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.6162685665607702,0.44742083626308726,0.5770734613195017,0.6162685665607702,0.6162685665607702,0.6162685665607702,0.5134114237036275,0.5992060665607702,0.49411929318968717,0.4501117517671776,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.4285740953904476,0.08044938418476527,0.4200600227142502,0.4285740953904476,0.4285740953904476,0.4285740953904476,0.4285740953904476,0.4225740953904476,0.400837512790471,0.39037536648185645,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7638604455418079,0.5832259698259132,0.5964025193834122,0.7275550374428614,0.7638604455418079,0.7275550374428614,0.6678604455418078,0.7355576677640301,0.6557762916674559,0.6167847416253666,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN,ABSTAIN,ABSTAIN,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN
0.5743324261871029,0.22552239719163225,0.5685015225057756,0.5743324261871029,0.5743324261871029,0.5743324261871029,0.5743324261871029,0.5703324261871029,0.4837022375409169,0.44927112132298413,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.43881946084384166,0.08935088159001837,0.4359281802685879,0.4356097494075249,0.43881946084384166,0.4356097494075249,0.43881946084384166,0.43081946084384165,0.40723521024012216,0.3951538218691133,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7867525418955285,0.4822241186651655,0.6991346061025764,0.7811504839656296,0.7867525418955285,0.7811504839656296,0.6838953990383856,0.7867525418955285,0.6879802002852419,0.5993779014206434,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.29412093775067866,0.23863836581220116,0.1890987440506835,0.29412093775067866,0.29412093775067866,0.29412093775067866,0.29412093775067866,0.2925584377506787,0.185835088420253,0.2703531149688983,SELF_REPAIR,EXECUTE,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR
0.374235152527199,0.33890869409446417,0.2884721685758114,0.374235152527199,0.374235152527199,0.374235152527199,0.27137800967005615,0.374235152527199,0.29220262703184713,0.3059791107366172,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.8215363692955638,0.47199664772538175,0.818932555530311,0.8215363692955638,0.8215363692955638,0.8215363692955638,0.7255363692955638,0.8033200994542941,0.7042756823551456,0.5836204921171227,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.16123373889226342,0.14819958457762444,0.11649359211236898,0.16123373889226342,0.16123373889226342,0.16123373889226342,0.16123373889226342,0.16123373889226342,0.06284746040286932,0.15616057958392748,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.5628306323019325,0.4417237708919161,0.4657902066569787,0.5628306323019325,0.5628306323019325,0.5628306323019325,0.46683063230193256,0.5586431323019325,0.4477877268172394,0.43337769253966346,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.4708818716723976,0.29065986851484593,0.410692479492885,0.4635006702280082,0.4708818716723976,0.4635006702280082,0.4708818716723976,0.443979689132715,0.35635124275126584,0.3892254082422678,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.8589947814384855,0.5090343770708139,0.8587064022807017,0.8111161452621042,0.7314457869087686,0.6835671507323872,0.7869947814384856,0.7989947814384856,0.7443698720914504,0.6447523290488719,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8615537347528486,0.511644961612822,0.8609257038897635,0.8360085774813126,0.7289154862974331,0.703370329025897,0.7895537347528485,0.8070537347528486,0.7364271903210389,0.6277085057064572,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.30255300187615375,0.3018010173229557,0.298014536430698,0.30255300187615375,0.30255300187615375,0.30255300187615375,0.20655300187615372,0.2944280018761537,0.1854380985018595,0.2265303533729479,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,EXECUTE,EXECUTE
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5020912623202934,0.15286657349147265,0.4980256790832643,0.5020912623202934,0.5020912623202934,0.5020912623202934,0.5020912623202934,0.47167538930442043,0.45238195294451766,0.43341545445749874,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5462161352426316,0.38814063581241404,0.5377122826562427,0.5430996862431291,0.5462161352426316,0.5430996862431291,0.4502161352426316,0.5193226828616792,0.4345603801263849,0.4042450085133079,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.3555774073781813,0.26948729270621863,0.21674971407067564,0.3403020047141787,0.3555774073781813,0.3403020047141787,0.3555774073781813,0.3509613359496099,0.2729501618133067,0.327436527636917,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.8221197393074705,0.4728090923077135,0.8184410076787044,0.8221197393074705,0.8221197393074705,0.8221197393074705,0.7192625964503276,0.7960086281963593,0.7114689836445581,0.5926083882596893,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5989386519979005,0.43499975623317366,0.5626914252411112,0.5989386519979005,0.5989386519979005,0.5989386519979005,0.49608150914075766,0.5989386519979005,0.4725339356384325,0.42944798173812715,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.1739480409697832,0.1464606436151533,0.10094235204896075,0.16893710857946126,0.1739480409697832,0.16893710857946126,0.1739480409697832,0.16201232668406892,0.12298186395510993,0.16840590996616184,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.6594184088673409,0.316930388799013,0.6338142857353974,0.6565066867865443,0.6594184088673409,0.6565066867865443,0.6594184088673409,0.6584184088673409,0.5373687129304427,0.4940535612179663,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.36222725336750317,0.3379364160757162,0.29469842549008385,0.35937022679050123,0.36222725336750317,0.35937022679050123,0.2662272533675032,0.35472725336750316,0.2680670513969834,0.29233689371672805,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.5097496270041025,0.15991128496108653,0.5087027665533197,0.5025293148134355,0.5097496270041025,0.5025293148134355,0.5097496270041025,0.46808395240092787,0.4636172648334618,0.445903551458281,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.4030269245321386,0.25359090091345815,0.33929785206765417,0.4030269245321386,0.4030269245321386,0.4030269245321386,0.4030269245321386,0.4030269245321386,0.28370518342447537,0.33248683719082806,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR
0.7026702221921003,0.35279690497266136,0.7018569252602405,0.660818816183984,0.7026702221921003,0.660818816183984,0.7026702221921003,0.6736940317159098,0.5847413037846059,0.5394431290431,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.859336750265773,0.5808251440830544,0.7484695484893656,0.8189475304165211,0.859336750265773,0.8189475304165211,0.7564796074086301,0.840299250265773,0.7492215880003228,0.6617778329309709,ABSTAIN,ASK_HUMAN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ASK_HUMAN
0.8727710158614519,0.5227931261836387,0.8726050962851968,0.8193620724738007,0.7438128435946398,0.6904039002069886,0.8007710158614518,0.8127710158614518,0.7552382794378716,0.6530854890652995,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.3327921837714518,0.2473795310498464,0.21824169385099024,0.32942408737931306,0.3327921837714518,0.32942408737931306,0.3327921837714518,0.3327921837714518,0.23602761869676842,0.30009580410888914,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR
0.6819064976542324,0.3319791779017982,0.6813947592518064,0.6819064976542324,0.6819064976542324,0.6819064976542324,0.6819064976542324,0.6517549103526452,0.5555329995041602,0.5069641436065199,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.580047821296751,0.23017966680485644,0.5791915221571283,0.580047821296751,0.580047821296751,0.580047821296751,0.580047821296751,0.570047821296751,0.48805338389242137,0.45271889103584706,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.12759603762951102,0.12692248988479085,0.12344567981110399,0.12759603762951102,0.12759603762951102,0.12759603762951102,0.12759603762951102,0.11790853762951103,0.014811928350821483,0.12729551484181678,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.67844437003863,0.33414823238153285,0.6576889804547494,0.67844437003863,0.67844437003863,0.67844437003863,0.5824443700386301,0.67444437003863,0.6075074231809394,0.5359884740986687,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.2994919328352235,0.29912217271505487,0.2969988970250331,0.2994919328352235,0.2994919328352235,0.2994919328352235,0.2034919328352235,0.2976169328352235,0.17886063252502923,0.2213690962405533,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,EXECUTE,EXECUTE
0.5776227094008826,0.4088128378702037,0.5365252784326772,0.5776227094008826,0.5776227094008826,0.5776227094008826,0.47476556654373964,0.5776227094008826,0.4654006687854845,0.4249864859714251,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.8311616362259682,0.4812288416379633,0.8306861859017816,0.8311616362259682,0.8311616362259682,0.8311616362259682,0.7283044933688254,0.806475921940254,0.7163582928127148,0.5927544454683022,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8622219038541992,0.5122614994865274,0.8619335246964153,0.7883795192330518,0.7385133534118569,0.6646709687907095,0.7902219038541991,0.8022219038541991,0.755521720401747,0.662791351599055,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.2795539799755071,0.2790594217165513,0.27636862077243185,0.2795539799755071,0.2795539799755071,0.2795539799755071,0.1766968371183642,0.2795539799755071,0.17743477033098543,0.20865626996369557,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,EXECUTE,EXECUTE
0.8201537816469259,0.47078428642656645,0.8167492089401905,0.8201537816469259,0.8201537816469259,0.8201537816469259,0.7241537816469259,0.8161537816469259,0.698837282095372,0.5740905674786487,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5545104738861939,0.20470296595975293,0.5532930195831951,0.5545104738861939,0.5545104738861939,0.5545104738861939,0.5545104738861939,0.5418136484893685,0.47447675702972403,0.443755504482735,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6680432903051383,0.31809148612559907,0.6676995029919782,0.6345524504321346,0.5697663575321418,0.536275517659138,0.5960432903051384,0.611352218876567,0.6138210480751455,0.5666997450242675,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8259796530471153,0.49864092395131443,0.7692868666160271,0.8187134933260591,0.8259796530471153,0.8187134933260591,0.7299796530471154,0.7960113990788613,0.721014980436838,0.6222306018264767,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.746068672239519,0.3961040049961709,0.7458069529697298,0.715948791131562,0.6343374833611326,0.6042176022531756,0.6740686722395189,0.687568672239519,0.6640836793158648,0.5928312605447484,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6073471942812204,0.4798812867518106,0.4988515736843877,0.6073471942812204,0.6073471942812204,0.6073471942812204,0.5044900514240775,0.6073471942812204,0.4850980896351738,0.461067775629432,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.7362088805583763,0.3881551150670938,0.7274446226245553,0.6787093757099745,0.7362088805583763,0.6787093757099745,0.7362088805583763,0.6899102694472652,0.6202633689320118,0.5765616510109808,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
