circuit_id,true_reliability,scenario,workflow_domain,workflow_criticality,ambiguous_goal,tool_failure,missing_fraction,scenario_injected,probability_high,probability_low,probability_medium,predicted_reliability,model_confidence,reliability_risk,predictive_uncertainty,distribution_shift_risk,verification_risk,resource_complexity_risk,risk_score,dominant_risk_driver,oracle_action,action__Fully Autonomous,action__Always Human,action__Confidence Only,action__Criticality Only,action__Verifier Only,action__HumanGate-Q
circuit_032410,LOW,clean,cryptographic_analysis,0.9082793567743945,0,0,0.0,0,1.7366067253359016e-05,0.9995562979596713,0.0004263359730754748,LOW,0.9995562979596713,0.9997481491475553,0.003588564140161095,0.06449301496838222,0.0,0.4163095238095238,0.665409996912548,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032419,LOW,ambiguous_goal,logistics_optimization,0.6563549057923697,1,0,0.0,1,4.511916057490403e-05,0.998896664616432,0.0010582162229930909,LOW,0.998896664616432,0.9993728619167789,0.008013944457902274,0.0868992837177377,0.6,0.3119047619047619,0.7356838051801458,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_032441,HIGH,metadata_missing,cryptographic_analysis,0.8630635842211605,0,0,0.21428571428571427,1,0.3410279029356475,0.010297208083114857,0.6486748889812377,MEDIUM,0.6486748889812377,0.3022009081246718,0.6323935952713305,0.0,0.6428571428571428,0.0,0.5529557082313339,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_032454,MEDIUM,distribution_shift,cryptographic_analysis,0.8837357328886511,0,0,0.0,1,2.9474139543302463e-05,0.9998571363696289,0.00011338949082770404,LOW,0.9998571363696289,0.9999081616405013,0.0013475500256959366,0.37907232741643837,0.45,0.9667857142857144,0.8591023049161016,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032455,HIGH,clean,health_research,0.9286246543955011,0,0,0.0,0,0.9728574209594752,0.0005614673392930072,0.026581111701231726,HIGH,0.9728574209594752,0.012522967604847283,0.11596250055985101,0.0,0.0,0.0,0.1469111133918167,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_032456,HIGH,tool_failure,logistics_optimization,0.6801528044250188,0,1,0.0,1,0.8914769161282138,0.0026418353894602778,0.10588124848232597,HIGH,0.8914769161282138,0.05028839720650696,0.3239008272256553,0.0,1.0,0.03125,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ABSTAIN,ABSTAIN
circuit_032463,LOW,ambiguous_goal,materials_discovery,0.8466721989305309,1,0,0.0,1,0.0001370123461832307,0.9947182610734058,0.005144726580411041,LOW,0.9947182610734058,0.9970333880345907,0.030582348528988865,0.0,0.6,0.13333333333333333,0.7912974168229613,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032476,LOW,distribution_shift,financial_optimization,0.8044899343673271,0,0,0.0,1,1.994294050846789e-05,0.9997980043197233,0.00018205273976817143,LOW,0.9997980043197233,0.999879928052619,0.0018072850601854869,0.3063850372912159,0.45,1.0,0.822152626244367,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032477,MEDIUM,clean,cryptographic_analysis,0.8947946275912486,0,0,0.0,0,0.5077694253662802,0.00876605829957628,0.48346451633414345,HIGH,0.5077694253662802,0.22632509064994083,0.6708683292955719,0.0,0.0,0.0,0.34603730483106937,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_032479,MEDIUM,clean,materials_discovery,0.7930770109145105,0,0,0.0,0,0.10929263336935795,0.010970463003290172,0.8797369036273518,MEDIUM,0.8797369036273518,0.4068520696355985,0.36789276842055535,0.05712685614512503,0.0,0.357771164021164,0.39501247175175325,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_032481,HIGH,tool_failure,materials_discovery,0.7281358683529239,0,1,0.0,1,0.9253030516431026,0.0015337620915294432,0.07316318626536787,HIGH,0.9253030516431026,0.03445719591094499,0.24858643497667457,0.0,1.0,0.0,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ABSTAIN
circuit_032484,LOW,clean,cryptographic_analysis,0.8975795921176544,0,0,0.0,0,4.308255645424734e-05,0.9996555769073194,0.0003013405362263533,LOW,0.9996555769073194,0.9997911801486213,0.002931421330843572,0.2238270837322578,0.0,0.5526620370370371,0.6908984335034847,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032485,LOW,metadata_missing,health_research,0.9777453463051856,0,0,0.21428571428571427,1,0.00019636008684450294,0.994068566243586,0.005735073669569551,LOW,0.994068566243586,0.9966493493948922,0.033851299509799496,0.3536344023147495,0.6428571428571428,0.3578472222222222,0.915390885271823,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032492,LOW,metadata_missing,logistics_optimization,0.7039683678581808,0,0,0.21428571428571427,1,3.2627160110784377e-05,0.9995995947007166,0.000367778139172606,LOW,0.9995995947007166,0.9997650948633442,0.0033185287132034085,0.021977127515399486,0.6428571428571428,0.39104497354497353,0.761216382232113,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032503,LOW,clean,logistics_optimization,0.6280434333477218,0,0,0.0,0,1.706264824839863e-05,0.9998658640048399,0.00011707334691160137,LOW,0.9998658640048399,0.9999185470109501,0.0012572973858430711,0.05166451580357967,0.0,0.734837962962963,0.5956761530967808,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032523,LOW,ambiguous_goal,health_research,0.9653983127118466,1,0,0.0,1,7.292089790347186e-05,0.9980829271324214,0.0018441519696749996,LOW,0.9980829271324214,0.9989127955187752,0.012943767393751074,0.1015378568819546,0.6,0.5805687830687831,0.8760319771088432,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032526,MEDIUM,tool_failure,education_demo,0.20378788156164046,0,1,0.0,1,0.002162183348104111,0.6464248760507713,0.35141294060112455,LOW,0.6464248760507713,0.8045606993212773,0.603313743016164,0.33963391933274856,1.0,0.5611904761904761,0.95,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ASK_HUMAN,EXECUTE,ABSTAIN,ABSTAIN
circuit_032535,HIGH,metadata_missing,materials_discovery,0.7039551388558618,0,0,0.21428571428571427,1,0.9484947887346348,0.0032283651132793776,0.04827684615208577,HIGH,0.9484947887346348,0.024952945881717974,0.19569255984102255,0.0,0.6428571428571428,0.0,0.3028903754439526,verification_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR
circuit_032541,MEDIUM,clean,cryptographic_analysis,0.9095117545865739,0,0,0.0,0,0.005104950199023213,0.04517967457961298,0.9497153752213637,MEDIUM,0.9497153752213637,0.47255159342922665,0.19649019696234024,0.0,0.0,0.0,0.39439534047713126,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_032548,LOW,distribution_shift,education_demo,0.30576699469812896,0,0,0.0,1,1.9448532934606148e-05,0.9998206532854993,0.0001598981815659192,LOW,0.9998206532854993,0.999892607467204,0.0016274794979487576,0.43426441909535984,0.45,1.0,0.6527386369564103,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_032549,MEDIUM,ambiguous_goal,education_demo,0.3881752308823432,1,0,0.0,1,0.005634455796542074,0.31525201127310887,0.6791135329303492,MEDIUM,0.6791135329303492,0.620853101091766,0.597022327373311,0.0,0.6,0.06345238095238095,0.5450489865564019,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN
circuit_032551,LOW,clean,education_demo,0.26573760297630933,0,0,0.0,0,1.6624627567925122e-05,0.9997909133214157,0.00019246205101636332,LOW,0.9997909133214157,0.999877521244373,0.0018556529784046311,0.26736753226078425,0.0,0.6379927248677248,0.5056827345525121,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032583,LOW,ambiguous_goal,health_research,0.9699726814387002,1,0,0.0,1,1.9923415740233972e-05,0.9996234296771235,0.0003566469071361576,LOW,0.9996234296771235,0.9997839207853347,0.003116184450843833,0.06058693718652419,0.6,0.4483465608465609,0.863362729235055,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032585,LOW,ambiguous_goal,education_demo,0.29926652440247875,1,0,0.0,1,5.1459997142675934e-05,0.9963268592132194,0.003621680789637946,LOW,0.9963268592132194,0.9979566155685565,0.022329391600500428,0.0,0.6,0.21013227513227514,0.579489686163366,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_032587,LOW,clean,education_demo,0.3559543793722686,0,0,0.0,0,3.848484867949104e-05,0.9997499012903164,0.00021161386100423043,LOW,0.9997499012903164,0.9998451275277683,0.002213416710994749,0.0,0.0,0.5739847883597884,0.49509709742632624,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032598,LOW,distribution_shift,health_research,0.9079204030181861,0,0,0.0,1,1.726478601166784e-05,0.9998972183189074,8.551689508077683e-05,LOW,0.9998972183189074,0.9999357009216938,0.0009950152077362006,0.4079168579908551,0.45,1.0,0.8738196416523865,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032607,MEDIUM,clean,health_research,0.9522976981769186,0,0,0.0,0,0.006962129091189601,0.0484733333023694,0.944564537606441,MEDIUM,0.944564537606441,0.4735273752252679,0.21405980493341767,0.0,0.0,0.11047619047619046,0.4137210456602361,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_032610,LOW,clean,logistics_optimization,0.67710745164611,0,0,0.0,0,0.001782268251453796,0.9288363258262756,0.06938140592227063,LOW,0.9288363258262756,0.9600579584912974,0.2411859220866747,0.005115078332839085,0.0,0.06666666666666667,0.5867220527111418,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032617,HIGH,clean,cryptographic_analysis,0.8959260848289993,0,0,0.0,0,0.9704423680182476,0.0006714544898358576,0.02888617749191647,HIGH,0.9704423680182476,0.013670234361198269,0.1241621512450031,0.0,0.0,0.0,0.144567092284826,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_032624,LOW,metadata_missing,cryptographic_analysis,0.9378946378844453,0,0,0.21428571428571427,1,4.487581828160702e-05,0.9981312812787485,0.0018238429029697918,LOW,0.9981312812787485,0.9989520105850849,0.012578487205073029,0.0,0.6428571428571428,0.4123842592592593,0.8543526774386131,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032642,LOW,distribution_shift,cryptographic_analysis,0.9288692134460675,0,0,0.0,1,1.7026924800217867e-05,0.9998963778049902,8.659527020959024e-05,LOW,0.9998963778049902,0.9999353456765845,0.0010018272839087572,0.3666336787938942,0.45,1.0,0.8762674665097618,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032653,LOW,clean,logistics_optimization,0.6831169563495001,0,0,0.0,0,0.0017764837469976499,0.6480103408011892,0.3502131754518132,LOW,0.6480103408011892,0.8056062697545052,0.600609864812963,0.028868050198097017,0.0,0.33278108465608464,0.5956489819047722,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ASK_HUMAN,EXECUTE,EXECUTE,ASK_HUMAN
circuit_032655,HIGH,distribution_shift,cryptographic_analysis,0.8951787863133627,0,0,0.0,1,2.428471607881415e-05,0.9988802709288525,0.0010954443550688412,LOW,0.9988802709288525,0.9993732208886335,0.008050468737912528,0.11615330570929772,0.45,0.8759259259259261,0.8246053853035594,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032679,LOW,clean,health_research,0.9258593826621337,0,0,0.0,0,0.0005291401251304294,0.9720907653955744,0.027380094479295316,LOW,0.9720907653955744,0.9844118079112573,0.11834928286621706,0.02984849630336983,0.0,0.1430952380952381,0.6615480929838724,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032684,HIGH,clean,logistics_optimization,0.5606913730355486,0,0,0.0,0,0.9865544693482989,0.0008941465151387852,0.012551384136562312,HIGH,0.9865544693482989,0.006542269376591826,0.0678859410626596,0.0,0.0,0.0,0.08738055767699594,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,EXECUTE
circuit_032689,LOW,clean,logistics_optimization,0.6379298195861068,0,0,0.0,0,3.1494934844991234e-05,0.9992314020361703,0.0007371030289847002,LOW,0.9992314020361703,0.9995630983992134,0.0058358469389803705,0.0,0.0,0.24673280423280422,0.5633512224843268,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032698,LOW,clean,education_demo,0.22419716827196814,0,0,0.0,0,4.085642685357423e-05,0.9990935912739798,0.0008655522991666847,LOW,0.9990935912739798,0.9994830898086048,0.0067565861963633945,0.0327838995179941,0.0,0.6508002645502645,0.4637578858968495,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032724,HIGH,metadata_missing,materials_discovery,0.8261059328623039,0,0,0.21428571428571427,1,0.676478400301961,0.008382960414968681,0.31513863928307023,HIGH,0.676478400301961,0.1501953480923503,0.608396979331314,0.016388942982344834,0.6428571428571428,0.0,0.46506077725973427,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_032731,LOW,ambiguous_goal,logistics_optimization,0.6568243063217751,1,0,0.0,1,3.777641971115451e-05,0.9988836399702206,0.0010785836100682983,LOW,0.9988836399702206,0.9993690025947513,0.008073315212243989,0.07841355031835273,0.6,0.6124470899470899,0.7528063763252961,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_032739,MEDIUM,ambiguous_goal,materials_discovery,0.6784410291245211,1,0,0.0,1,0.0017425889988567206,0.1219677321146499,0.8762896788864935,MEDIUM,0.8762896788864935,0.5162980876135719,0.34899582566674514,0.0327838995179941,0.6,0.47927910052910055,0.5772886592910329,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ASK_HUMAN,ASK_HUMAN
circuit_032752,LOW,clean,education_demo,0.22776275563431747,0,0,0.0,0,0.0021742567113120182,0.14347898260849387,0.8543467606801941,MEDIUM,0.8543467606801941,0.5279350249145812,0.38812072572291867,0.08803791455147847,0.0,0.4614484126984127,0.3411426824717329,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_032754,LOW,ambiguous_goal,financial_optimization,0.8755216934416397,1,0,0.0,1,2.8239564253879144e-05,0.9997761507276507,0.00019560970809556107,LOW,0.9997761507276507,0.9998641750962937,0.0019934376031193945,0.0,0.6,0.4134656084656085,0.8160334242232289,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032755,HIGH,clean,materials_discovery,0.7777237180946632,0,0,0.0,0,0.9943399977097855,0.0003874457038173773,0.005272556586397016,HIGH,0.9943399977097855,0.0027600961676960347,0.03308130356875049,0.0,0.0,0.0,0.10808032522337851,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_032761,LOW,clean,logistics_optimization,0.6946751039093599,0,0,0.0,0,1.902370886129369e-05,0.9998442220814834,0.00013675420965529733,LOW,0.9998442220814834,0.9999057614758282,0.0014375379484739034,0.4787446027650485,0.0,0.8113425925925926,0.6764662503665111,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032779,LOW,clean,logistics_optimization,0.6603225925400418,0,0,0.0,0,0.00014162932569949444,0.9978124170875287,0.0020459535867718764,LOW,0.9978124170875287,0.998733096201576,0.014662744964442859,0.23556527496404212,0.0,0.2611111111111111,0.6028888246777906,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032787,LOW,clean,cryptographic_analysis,0.9173331391862235,0,0,0.0,0,1.6945318708401427e-05,0.9999068987373353,7.615594395613275e-05,LOW,0.9999068987373353,0.9999411689121156,0.0009115282224862819,0.4266556203911521,0.0,0.8256944444444444,0.7395048251951333,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032792,LOW,clean,financial_optimization,0.8421393021700857,0,0,0.0,0,0.0003151859983223585,0.976882199851563,0.022802614150114534,LOW,0.976882199851563,0.9871433762191145,0.10158596502384858,0.0,0.0,0.06666666666666667,0.6258841071312332,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032803,MEDIUM,clean,education_demo,0.25044089065629194,0,0,0.0,0,0.06410700635633407,0.012559876841093573,0.9233331168025725,MEDIUM,0.9233331168025725,0.42805977940225115,0.2773885045715769,0.0,0.0,0.0,0.24883094538664835,reliability_risk,SELF_REPAIR,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_032811,LOW,distribution_shift,health_research,0.9230439594220666,0,0,0.0,1,2.1436903148864725e-05,0.9998877744613388,9.078863551238683e-05,LOW,0.9998877744613388,0.9999286293473194,0.0010810384677394412,0.435003037627692,0.45,1.0,0.8829927304821377,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032814,LOW,clean,materials_discovery,0.7482802854721343,0,0,0.0,0,0.00023139071469822561,0.9974330846456179,0.002335524639683881,LOW,0.9974330846456179,0.9984840707334756,0.016978545010074543,0.023334868311186918,0.0,0.13333333333333333,0.5951520175880691,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032815,HIGH,tool_failure,cryptographic_analysis,0.9680884782103323,0,1,0.0,1,0.9960639948286762,0.0003380163714114042,0.0035979887999123094,HIGH,0.9960639948286762,0.0019571113313719434,0.02446456121457375,0.0,1.0,0.109375,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ABSTAIN
circuit_032820,LOW,clean,health_research,0.958173090150531,0,0,0.0,0,3.158870441138003e-05,0.9996638629020242,0.0003045483935644103,LOW,0.9996638629020242,0.9998009096791283,0.0028483718046234036,0.0,0.0,0.19999999999999998,0.6594138622033111,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032834,MEDIUM,ambiguous_goal,financial_optimization,0.8522597570174817,1,0,0.0,1,0.5890542799142987,0.012173200388810847,0.3987725196968904,HIGH,0.5890542799142987,0.19162083425241153,0.6663244453372273,0.013342137803949217,0.6,0.0,0.48985644422702773,predictive_uncertainty,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_032835,LOW,distribution_shift,education_demo,0.32642270751758745,0,0,0.0,1,2.014395796910178e-05,0.9999026586405497,7.719740148106238e-05,LOW,0.9999026586405497,0.9999373974712162,0.0009522364590202236,0.5245785937326202,0.45,1.0,0.6720871781226102,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_032844,LOW,clean,financial_optimization,0.8012705707002568,0,0,0.0,0,0.0001451377029480329,0.9980657608838212,0.001789101413230682,LOW,0.9980657608838212,0.9988708565197749,0.013228506288061218,0.0,0.0,0.16666666666666666,0.6100846678686268,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032866,HIGH,tool_failure,logistics_optimization,0.5913113749372907,0,1,0.0,1,0.0995441193313027,0.054125775496715385,0.846330105171982,MEDIUM,0.846330105171982,0.4349743228241073,0.48126632928760205,0.0,1.0,0.0,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ABSTAIN,ABSTAIN
circuit_032874,LOW,clean,education_demo,0.30072812203514326,0,0,0.0,0,3.0693781462691905e-05,0.9997794896409316,0.00018981657760571327,LOW,0.9997794896409316,0.9998649071008541,0.0019716355726384412,0.2993098394034551,0.0,0.683912037037037,0.5234513019861183,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_032877,MEDIUM,clean,logistics_optimization,0.6405437913380843,0,0,0.0,0,0.17350741652196347,0.0075688214133828695,0.8189237620646538,MEDIUM,0.8189237620646538,0.3760845143424771,0.45917929005528935,0.06302093504367878,0.0,0.26085978835978835,0.36016680918296773,reliability_risk,SELF_REPAIR,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_032889,LOW,metadata_missing,cryptographic_analysis,0.9570324909724781,0,0,0.21428571428571427,1,2.0483631099543417e-05,0.9997975583170429,0.00018195805185753402,LOW,0.9997975583170429,0.9998794394403787,0.0018118625988074717,0.0,0.6428571428571428,0.3333333333333333,0.8559151912249803,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032902,HIGH,distribution_shift,financial_optimization,0.8814697159954662,0,0,0.0,1,2.4977547843337744e-05,0.9993887348114472,0.0005862876407095736,LOW,0.9993887348114472,0.9996525642497665,0.004768520733890839,0.16534085476400084,0.45,0.8968518518518519,0.8267275465723444,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032905,LOW,distribution_shift,health_research,0.9625842455522825,0,0,0.0,1,1.699882844812929e-05,0.9998997438728111,8.32572987408005e-05,LOW,0.9998997438728111,0.9999372096572444,0.0009730658670839223,0.37052623227734294,0.45,1.0,0.889344898985448,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032913,LOW,clean,materials_discovery,0.7604385867811074,0,0,0.0,0,2.501060650954386e-05,0.9997968178282979,0.00017817156519255237,LOW,0.9997968178282979,0.9998769950326345,0.0018262058498081672,0.16117869068905533,0.0,0.5455291005291006,0.6396715041891169,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_032915,MEDIUM,clean,financial_optimization,0.7842107363429038,0,0,0.0,0,0.042152466667755434,0.035422103713236376,0.9224254296190082,MEDIUM,0.9224254296190082,0.4505135470417901,0.2969960924767222,0.0,0.0,0.059745370370370365,0.37729475601492624,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_032919,HIGH,clean,logistics_optimization,0.7287518485613834,0,0,0.0,0,0.9972614104165136,0.00023518547378900082,0.002503404109697464,HIGH,0.9972614104165136,0.0013617173231528596,0.017927610686521968,0.0,0.0,0.046875,0.10125315891575591,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_032925,HIGH,ambiguous_goal,financial_optimization,0.8335598663337261,1,0,0.0,1,0.9733013678840583,0.0005001369937535079,0.026198495122188237,HIGH,0.9733013678840583,0.012289459798738215,0.11428661534481034,0.0,0.6,0.036458333333333336,0.3021432670176805,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR
circuit_032927,LOW,metadata_missing,health_research,0.9379158019494998,0,0,0.21428571428571427,1,7.618337143435762e-05,0.9991643396946159,0.0007594769339497217,LOW,0.9991643396946159,0.9995061043148933,0.006383454808872376,0.11750309741540454,0.6428571428571428,0.221494708994709,0.8574174908061851,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_032931,MEDIUM,ambiguous_goal,education_demo,0.25786999595222154,1,0,0.0,1,0.04635318211318785,0.01684494292597966,0.9368018749608324,MEDIUM,0.9368018749608324,0.4384057866583543,0.24787601742586035,0.0,0.6,0.044226190476190474,0.36976800457275066,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ASK_HUMAN,SELF_REPAIR
circuit_032934,HIGH,clean,health_research,0.9030536083898023,0,0,0.0,0,0.9964037303905844,0.0002492649764549666,0.0033470046329605093,HIGH,0.9964037303905844,0.0017554170612871958,0.022514614684751424,0.0,0.0,0.09895833333333333,0.12806169198658895,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_032960,HIGH,ambiguous_goal,materials_discovery,0.7389044481898152,1,0,0.0,1,0.8020639887635868,0.003357549194018828,0.1945784620423943,HIGH,0.8020639887635868,0.09091785711309626,0.4683586062810596,0.0,0.6,0.14270833333333333,0.3862225945973198,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR
